         139  0.133346245       2.09084263E-07
         140  0.145131364       1.79266564E-07
         141  0.156829014       1.94150473E-07
         142  0.168432206       1.79232686E-07
         143  0.179933935       1.94115955E-07
         144  0.191327348       1.94099414E-07
         145  0.202605456       1.94079362E-07
         146  0.213761523       1.94059538E-07
         147  0.224788830       1.94037696E-07
         148  0.235680819       1.94015385E-07
         149  0.246430799       1.79092694E-07
         150  0.257032305       2.08876784E-07
         151  0.267479002       2.08857557E-07
         152  0.277764678       1.79037016E-07
         153  0.287883013       2.08819046E-07
         154  0.297827810       2.23700198E-07
         155  0.307593346       2.38580128E-07
         156  0.317173630       1.93856408E-07
         157  0.326562822       2.08734761E-07
         158  0.335755229       1.93810394E-07
         159  0.344745457       2.23588088E-07
         160  0.353528172       1.34157560E-07
         161  0.362097800       1.19232951E-07
         162  0.370449334       1.49014738E-07
         163  0.378577709       1.34092588E-07
         164  0.386478126       1.19172242E-07
         165  0.394145697       8.93486032E-08
         166  0.401575863       1.34031112E-07
         167  0.408764094       1.48910587E-07
         168  0.415706277       1.04186462E-07
         169  0.422397941       1.04167682E-07
         170  0.428835183       1.33954913E-07
         171  0.435014099       1.33939508E-07
         172  0.440931052       9.66724230E-08
         173  0.446582377       9.66579492E-08
         174  0.451964676       1.18996468E-07
         175  0.457074732       1.11532621E-07
         176  0.461909592       1.04069755E-07
         177  0.466466099       1.04056610E-07
         178  0.470741659       1.26395392E-07
         179  0.474733651       1.33832316E-07
         180  0.478439778       1.04016799E-07
         181  0.481857657       9.65519291E-08
         182  0.484985322       1.33790337E-07
         183  0.487820745       1.41228014E-07
         184  0.490362495       8.90630929E-08
         185  0.492608815       9.65039533E-08
         186  0.494558334       1.33748358E-07
         187  0.496210009       1.26291084E-07
         188  0.497562885       8.15830532E-08
         189  0.498615921       8.90298182E-08
         190  0.499368668       8.90251499E-08
         191  0.499820590       1.11374227E-07
         192  0.499971509       6.39626396E-09
         193  0.499821216       7.02624847E-09
         194  0.499369860       4.56578100E-08
         195  0.498617709       4.56271181E-08
         196  0.497565210       8.78546402E-10
         197  0.496213049      -1.04116782E-09
         198  0.494561970       3.98667197E-08
         199  0.492612898       3.97861264E-08
         200  0.490367204      -2.36365629E-08
         201  0.487826049      -2.00159107E-08
         202  0.484991103       1.33937608E-08
         203  0.481864005       5.81292126E-09
         204  0.478446633      -3.15838236E-08
         205  0.474741101      -3.17407896E-08
