           0   2.41902308E-03   0.00000000    
           1   6.78040846E-10  -3.37242942E-11
           2   2.41613225E-03   1.70263803E-11
           3   6.78278766E-10  -1.06853248E-10
           4   2.40769796E-03   2.06377138E-11
           5   6.78701984E-10  -1.97958205E-10
           6   2.39410670E-03   3.18038304E-11
           7   6.79035772E-10  -2.84146151E-10
           8   2.37575895E-03   6.67910172E-11
           9   6.79537926E-10  -3.41197764E-10
          10   2.35306122E-03   8.12680617E-11
          11   6.80408563E-10  -3.82807341E-10
          12   2.32643005E-03   8.17637069E-11
          13   6.81534051E-10  -3.98829358E-10
          14   2.29628407E-03   8.80527457E-11
          15   6.82928769E-10  -4.07312517E-10
          16   2.26304773E-03   3.09228199E-11
          17   6.84232226E-10  -4.05083439E-10
          18   2.22714595E-03   3.06928961E-11
          19   6.85543566E-10  -3.88007126E-10
          20   2.18900386E-03   5.88893934E-11
          21   6.87021773E-10  -3.67679220E-10
          22   2.14904244E-03   5.78155475E-11
          23   6.88544666E-10  -3.25898530E-10
          24   2.10768147E-03   8.81938481E-11
          25   6.90172031E-10  -2.79115370E-10
          26   2.06533261E-03   7.27041344E-11
          27   6.91811330E-10  -2.40581166E-10
          28   2.02240143E-03   4.21151204E-11
          29   6.93788249E-10  -2.02873676E-10
          30   1.97928213E-03   5.64753556E-11
          31   6.95663249E-10  -1.74415871E-10
          32   1.93636015E-03   5.82076609E-11
          33   6.97599478E-10  -1.49739665E-10
          34   1.89400732E-03   5.58625299E-11
          35   6.99636515E-10  -1.25016650E-10
          36   1.85258139E-03   2.28378948E-11
          37   7.01916636E-10  -1.15956765E-10
          38   1.81242335E-03   3.53712684E-11
          39   7.04021952E-10  -1.12949525E-10
          40   1.77385937E-03   2.03868311E-11
          41   7.06223469E-10  -9.97794208E-11
          42   1.73719507E-03   4.05474699E-12
          43   7.08300307E-10  -8.86682672E-11
          44   1.70271809E-03  -1.25379134E-11
          45   7.10437542E-10  -7.72960168E-11
          46   1.67069328E-03  -1.32393966E-11
          47   7.12445936E-10  -8.30311792E-11
          48   1.64136547E-03   1.36975431E-11
          49   7.14471260E-10  -8.85615747E-11
          50   1.61495560E-03   1.24568819E-11
          51   7.16550819E-10  -7.72993475E-11
          52   1.59166078E-03   1.97599558E-11
          53   7.18286985E-10  -6.51946136E-11
          54   1.57165318E-03  -9.35342775E-12
          55   7.19682591E-10  -5.38817324E-11
          56   1.55508087E-03  -4.05330283E-11
          57   7.20731974E-10  -3.85672327E-11
          58   1.54206436E-03  -6.19659532E-11
          59   7.21490812E-10  -2.78497919E-11
          60   1.53269898E-03  -6.83473694E-11
          61   7.22162607E-10  -1.83532980E-11
          62   1.52705214E-03  -8.28460425E-11
          63   7.22540083E-10  -6.27916642E-12
          64   1.52516540E-03  -0.00000000    
          65   7.22540139E-10   6.27909703E-12
          66   1.52705214E-03  -1.57154290E-11
          67   7.22162663E-10   1.83532460E-11
          68   1.53269898E-03  -1.57420743E-11
          69   7.21490756E-10   2.78497433E-11
          70   1.54206436E-03  -2.64038305E-11
          71   7.20731974E-10   3.85671772E-11
          72   1.55508076E-03  -6.41762199E-11
          73   7.19682591E-10   5.38817047E-11
          74   1.57165318E-03  -7.88030058E-11
          75   7.18286930E-10   6.51945442E-11
          76   1.59166078E-03  -7.83073606E-11
          77   7.16550819E-10   7.72993197E-11
          78   1.61495549E-03  -8.65702371E-11
          79   7.14471204E-10   8.85615331E-11
          80   1.64136547E-03  -2.72848411E-11
          81   7.12445880E-10   8.30311653E-11
          82   1.67069328E-03  -2.75147648E-11
          83   7.10437542E-10   7.72959752E-11
          84   1.70271809E-03  -5.75259285E-11
