   1.0000000000000000E-003   1.0000000000000000        1.0000000000000000        1.2566360492085395E-002
   2.0000000000000000E-003  0.99999900000070818       0.99999866666783321        2.5132692186312380E-002
   3.0000000000000001E-003  0.99999725000464579       0.99999633334120819        3.7698975593400207E-002
   4.0000000000000001E-003  0.99999438890854409       0.99999251855172200        5.0265188093787272E-002
   5.0000000000000001E-003  0.99999047888598303       0.99998730520145551        6.2831307967029515E-002
   6.0000000000000001E-003  0.99998554360884517       0.99998072485823541        7.5397313849258976E-002
   7.0000000000000001E-003  0.99997959343780152       0.99997279134294192        8.7963184540576222E-002
   8.0000000000000002E-003  0.99997263364806332       0.99996351169717812       0.10052889892802418     
   9.0000000000000011E-003  0.99996466724083721       0.99995288993187492       0.11309443594982105     
   1.0000000000000000E-002  0.99995569607182810       0.99994092853196126       0.12565977457679967     
   1.0999999999999999E-002  0.99994572136583393       0.99992762914249100       0.13822489380194614     
   1.2000000000000000E-002  0.99993474397556781       0.99991299291373714       0.15078977263412086     
   1.3000000000000001E-002  0.99992276452223494       0.99989702068862907       0.16335439009410208     
   1.4000000000000000E-002  0.99990978347674009       0.99987971311102763       0.17591872521199664     
   1.4999999999999999E-002  0.99989580120903043       0.99986107069151609       0.18848275702549480     
   1.6000000000000000E-002  0.99988081801936479       0.99984109384909103       0.20104646457866751     
   1.7000000000000001E-002  0.99986483415885030       0.99981978293854568       0.21360982692112446     
   1.8000000000000002E-002  0.99984784984334718       0.99979713826900796       0.22617282310741893     
   1.9000000000000000E-002  0.99982986526313633       0.99977316011683137       0.23873543219662585     
   2.0000000000000000E-002  0.99981088058979906       0.99974784873476641       0.25129763325204429     
   2.1000000000000001E-002  0.99979089598121251       0.99972120435862166       0.26385940534099089     
   2.1999999999999999E-002  0.99976991158524409       0.99969322721218901       0.27642072753466096     
   2.3000000000000000E-002  0.99974792754252895       0.99966391751094608       0.28898157890804099     
   2.4000000000000000E-002  0.99972494398858835       0.99963327546488101       0.30154193853986050     
   2.5000000000000001E-002  0.99970096105546580       0.99960130128067293       0.31410178551257412     
